2.16.0.0 255.248.0.0
194.29.104.0 255.255.248.0
194.29.112.0 255.255.254.0
194.29.115.0 255.255.255.0
194.29.116.0 255.255.254.0
194.29.121.0 255.255.255.0
194.29.122.0 255.255.254.0
194.29.124.0 255.255.252.0
194.36.24.0 255.255.252.0
194.42.163.0 255.255.255.0
194.42.164.0 255.255.252.0
194.42.168.0 255.255.248.0
194.50.99.0 255.255.255.0
194.50.111.0 255.255.255.0
194.53.200.0 255.255.252.0
194.58.64.0 255.255.254.0
194.61.236.0 255.255.252.0
194.69.32.0 255.255.252.0
194.69.38.0 255.255.254.0
194.69.40.0 255.255.254.0
194.69.44.0 255.255.252.0
194.69.48.0 255.255.248.0
194.69.56.0 255.255.252.0
194.69.144.0 255.255.240.0
194.69.168.0 255.255.248.0
194.69.176.0 255.255.255.0
194.69.178.0 255.255.254.0
194.69.180.0 255.255.255.0
194.69.182.0 255.255.255.0
194.104.144.0 255.255.252.0
194.114.136.0 255.255.252.0
194.124.213.0 255.255.255.0
194.124.216.0 255.255.255.0
194.124.227.0 255.255.255.0
194.124.228.0 255.255.255.0
194.133.0.0 255.255.0.0
194.135.26.0 255.255.254.0
194.135.132.0 255.255.254.0
194.156.154.0 255.255.254.0
194.156.162.0 255.255.254.0
194.161.0.0 255.255.0.0
194.169.54.0 255.255.254.0
194.169.180.0 255.255.254.0
194.194.0.0 255.255.0.0
194.196.0.0 255.255.224.0
194.196.32.0 255.255.224.0
194.196.64.0 255.255.192.0
194.196.128.0 255.255.128.0
194.253.0.0 255.255.0.0
195.5.114.0 255.255.254.0
195.12.224.0 255.255.224.0
195.51.0.0 255.255.0.0
195.61.0.0 255.255.0.0
195.74.160.0 255.255.224.0
195.75.0.0 255.255.0.0
195.79.0.0 255.255.0.0
195.88.213.0 255.255.255.0
195.90.32.0 255.255.224.0
195.118.0.0 255.255.0.0
195.119.0.0 255.255.0.0
195.129.0.0 255.255.224.0
195.129.32.0 255.255.224.0
195.129.64.0 255.255.192.0
195.129.128.0 255.255.128.0
195.182.96.0 255.255.224.0
195.183.0.0 255.255.0.0
195.212.0.0 255.255.0.0
195.219.0.0 255.255.224.0
195.219.32.0 255.255.224.0
195.219.64.0 255.255.224.0
195.219.96.0 255.255.224.0
195.219.128.0 255.255.224.0
195.219.160.0 255.255.224.0
195.219.192.0 255.255.192.0
195.234.24.0 255.255.254.0
195.246.116.0 255.255.254.0
198.105.96.0 255.255.224.0
209.250.224.0 255.255.224.0
212.0.0.0 255.255.192.0
212.8.160.0 255.255.224.0
212.100.0.0 255.255.224.0
212.117.224.0 255.255.224.0
212.159.192.0 255.255.192.0
212.167.0.0 255.255.0.0
213.62.0.0 255.255.0.0
213.116.0.0 255.255.0.0
213.117.0.0 255.255.0.0
213.137.160.0 255.255.224.0
213.155.128.0 255.255.224.0
213.166.96.0 255.255.224.0
213.168.248.0 255.255.252.0
213.219.36.0 255.255.252.0
213.248.64.0 255.255.192.0
217.15.160.0 255.255.240.0
217.22.28.0 255.255.252.0
217.71.96.0 255.255.240.0
217.112.144.0 255.255.240.0
